"tradingdate","close","open","high","low","volumn","pctchange"
2014-01-10 00:00:00.000,518.94,518.33,523.06,518.24,107.18,0.38
2014-01-09 00:00:00.000,516.98,513.66,516.98,513.52,91.49,0.6
2014-01-08 00:00:00.000,513.9,511.03,514.2,509.01,70.3,0.74
2014-01-07 00:00:00.000,510.12,510.84,513.0,509.87,74.36,0.2
2014-01-06 00:00:00.000,509.1,505.74,509.1,504.28,68.74,0.74
2014-01-03 00:00:00.000,505.37,504.41,506.28,503.94,55.6,0.17
2014-01-02 00:00:00.000,504.51,505.61,506.71,503.04,57.72,-0.02
2013-12-31 00:00:00.000,504.63,500.04,506.44,499.49,60.92,0.86
2013-12-30 00:00:00.000,500.35,506.35,507.02,500.35,94.29,-1.2
2013-12-27 00:00:00.000,506.41,507.08,510.09,506.41,73.74,-0.03
2013-12-26 00:00:00.000,506.55,504.41,507.57,503.59,82.92,0.42
2013-12-25 00:00:00.000,504.42,506.37,506.53,503.03,73.61,-0.24
2013-12-24 00:00:00.000,505.62,508.61,509.54,505.62,91.41,-0.6
2013-12-23 00:00:00.000,508.68,506.6,509.41,505.73,108.21,0.84
2013-12-20 00:00:00.000,504.45,507.39,508.29,504.45,142.43,-0.36
2013-12-19 00:00:00.000,506.28,505.9,508.04,504.92,111.08,0.2
2013-12-18 00:00:00.000,505.25,505.1,506.11,503.66,62.33,-0.08
2013-12-17 00:00:00.000,505.67,503.24,505.67,502.2,73.6,0.72
2013-12-16 00:00:00.000,502.04,503.46,506.52,502.04,62.7,-0.79
2013-12-13 00:00:00.000,506.06,507.07,509.35,505.49,67.67,-0.17
2013-12-12 00:00:00.000,506.92,503.77,507.68,503.76,80.16,0.32
2013-12-11 00:00:00.000,505.31,511.74,511.81,504.9,103.54,-1.23
2013-12-10 00:00:00.000,511.6,512.1,513.83,510.24,80.98,0.07
2013-12-09 00:00:00.000,511.23,514.13,514.13,510.94,102.31,0.22
2013-12-06 00:00:00.000,510.12,510.03,512.37,509.76,78.64,0.02
2013-12-05 00:00:00.000,510.03,510.39,512.21,507.52,103.88,-0.17
2013-12-04 00:00:00.000,510.88,512.01,513.4,510.66,111.83,-0.14
2013-12-03 00:00:00.000,511.62,508.13,514.83,508.13,125.5,0.61
2013-12-02 00:00:00.000,508.53,509.13,509.48,507.1,77.69,0.15
2013-11-29 00:00:00.000,507.78,507.42,508.78,506.05,101.25,0.01
2013-11-28 00:00:00.000,507.71,508.53,509.15,506.99,82.13,-0.14
2013-11-27 00:00:00.000,508.43,510.96,513.25,507.66,102.74,-0.14
2013-11-26 00:00:00.000,509.16,506.98,510.75,504.65,93.48,0.53
2013-11-25 00:00:00.000,506.46,506.94,509.72,506.08,97.38,0.16
2013-11-22 00:00:00.000,505.64,504.52,506.46,502.83,106.38,0.42
2013-11-21 00:00:00.000,503.54,507.0,510.21,503.54,173.94,-0.39
2013-11-20 00:00:00.000,505.52,504.68,505.75,502.98,107.16,0.16
2013-11-19 00:00:00.000,504.71,505.45,507.63,504.71,96.55,-0.35
2013-11-18 00:00:00.000,506.48,503.33,507.41,503.33,115.88,1.03
2013-11-15 00:00:00.000,501.34,497.88,502.12,497.72,91.22,0.7
2013-11-14 00:00:00.000,497.85,496.67,498.82,496.12,65.07,0.35
2013-11-13 00:00:00.000,496.12,496.9,498.62,495.68,64.53,-0.31
2013-11-12 00:00:00.000,497.65,500.81,501.36,496.79,121.98,-0.68
2013-11-11 00:00:00.000,501.08,498.03,501.08,497.41,93.28,0.5
2013-11-08 00:00:00.000,498.61,498.8,500.47,498.33,72.79,-0.25
2013-11-07 00:00:00.000,499.86,501.4,503.3,499.29,106.54,-0.53
2013-11-06 00:00:00.000,502.52,500.83,502.52,499.58,81.85,0.55
2013-11-05 00:00:00.000,499.79,497.38,500.28,495.84,75.86,0.55
2013-11-04 00:00:00.000,497.07,497.25,498.49,495.68,65.13,0.0
2013-11-01 00:00:00.000,497.08,499.21,499.27,496.93,42.53,-0.07
2013-10-31 00:00:00.000,497.41,500.04,500.59,497.41,43.35,-0.33
2013-10-30 00:00:00.000,499.07,498.0,500.97,497.95,48.37,0.4
2013-10-29 00:00:00.000,497.08,494.66,497.74,494.01,57.87,0.12
2013-10-28 00:00:00.000,496.46,501.27,501.86,496.46,73.72,-0.86
2013-10-25 00:00:00.000,500.75,502.8,503.17,499.53,74.17,-0.08
2013-10-24 00:00:00.000,501.17,503.47,505.74,500.64,86.4,-0.57
2013-10-23 00:00:00.000,504.05,501.41,504.81,501.41,82.43,0.7
2013-10-22 00:00:00.000,500.57,500.94,502.95,498.74,74.97,-0.2
2013-10-21 00:00:00.000,501.57,501.8,503.72,500.25,112.33,0.15
2013-10-18 00:00:00.000,500.83,499.89,501.39,497.91,69.75,0.25
2013-10-17 00:00:00.000,499.59,501.88,502.64,498.83,64.1,0.13
2013-10-16 00:00:00.000,498.96,495.59,500.6,495.02,69.93,0.65
2013-10-15 00:00:00.000,495.72,493.03,495.72,492.37,50.45,0.43
2013-10-14 00:00:00.000,493.62,494.31,495.67,492.81,38.4,-0.18
2013-10-11 00:00:00.000,494.53,496.71,498.58,494.53,53.53,-0.06
2013-10-10 00:00:00.000,494.81,500.34,501.64,494.81,66.51,-1.17
2013-10-09 00:00:00.000,500.67,501.28,502.52,498.98,64.4,-0.31
2013-10-08 00:00:00.000,502.22,500.53,502.64,497.58,72.19,0.35
2013-10-07 00:00:00.000,500.47,497.45,502.16,496.92,72.1,0.6
2013-10-04 00:00:00.000,497.5,492.17,497.73,490.43,59.72,1.06
2013-10-03 00:00:00.000,492.3,495.0,495.0,491.59,62.67,-0.42
2013-10-02 00:00:00.000,494.39,492.58,496.86,492.58,77.33,0.44
2013-10-01 00:00:00.000,492.24,491.92,496.59,491.34,102.08,-0.08
2013-09-30 00:00:00.000,492.63,487.12,492.65,486.7,68.46,1.24
2013-09-27 00:00:00.000,486.61,484.68,487.82,483.85,47.13,0.31
2013-09-26 00:00:00.000,485.11,486.28,487.88,482.61,49.67,-0.23
2013-09-25 00:00:00.000,486.22,482.41,488.98,482.41,80.66,0.7
2013-09-24 00:00:00.000,482.82,478.88,483.78,478.85,82.4,0.78
2013-09-23 00:00:00.000,479.09,476.79,479.09,475.06,46.17,0.4
2013-09-20 00:00:00.000,477.19,476.12,477.19,474.7,84.26,0.23
2013-09-19 00:00:00.000,476.09,477.99,478.99,475.69,35.57,0.39
2013-09-18 00:00:00.000,474.26,478.65,479.43,473.52,39.01,-0.73
2013-09-17 00:00:00.000,477.73,476.21,480.16,475.82,39.15,0.45
2013-09-16 00:00:00.000,475.57,478.32,478.7,473.97,38.47,-0.18
2013-09-13 00:00:00.000,476.42,475.11,478.0,474.54,29.07,0.17
2013-09-12 00:00:00.000,475.59,474.97,477.25,474.91,32.57,-0.17
2013-09-11 00:00:00.000,476.4,474.53,478.95,473.68,33.57,0.39
2013-09-10 00:00:00.000,474.53,470.16,475.62,470.16,28.76,0.93
2013-09-09 00:00:00.000,470.16,478.98,478.98,469.39,54.93,-2.06
2013-09-06 00:00:00.000,480.03,479.18,480.55,475.16,46.82,0.52
2013-09-05 00:00:00.000,477.57,473.62,477.77,470.72,47.48,1.3
2013-09-04 00:00:00.000,471.45,472.77,476.42,469.3,69.28,-0.15
2013-09-03 00:00:00.000,472.17,473.56,477.08,470.26,29.19,-0.11
2013-08-30 00:00:00.000,472.7,469.64,472.7,462.13,35.5,0.89
2013-08-29 00:00:00.000,468.55,473.33,477.09,468.55,39.84,-1.0
2013-08-28 00:00:00.000,473.3,482.48,482.48,470.29,69.27,-2.53
2013-08-27 00:00:00.000,485.57,488.23,489.89,485.57,27.83,-1.01
2013-08-26 00:00:00.000,490.54,485.26,490.54,478.59,43.03,0.76
2013-08-23 00:00:00.000,486.82,496.12,497.89,482.78,54.17,-1.87
2013-08-22 00:00:00.000,496.12,499.82,503.92,494.4,53.03,-1.31
2013-08-21 00:00:00.000,502.7,504.77,504.78,497.01,53.82,-0.42
2013-08-20 00:00:00.000,504.81,509.59,510.59,504.11,65.9,-1.22
2013-08-19 00:00:00.000,511.02,507.27,513.34,507.16,61.78,0.64
2013-08-16 00:00:00.000,507.79,508.22,510.22,505.48,60.58,-0.08
2013-08-15 00:00:00.000,508.22,505.03,509.6,505.03,63.49,0.92
2013-08-14 00:00:00.000,503.57,498.51,503.89,496.35,35.78,1.17
2013-08-13 00:00:00.000,497.73,499.46,502.63,497.4,36.52,-0.35
2013-08-12 00:00:00.000,499.46,501.35,501.39,497.53,31.95,-0.23
2013-08-09 00:00:00.000,500.62,498.88,502.04,498.88,28.1,0.48
2013-08-08 00:00:00.000,498.22,499.53,503.51,497.05,28.33,-0.38
2013-08-07 00:00:00.000,500.1,496.95,502.26,495.02,40.45,0.71
2013-08-06 00:00:00.000,496.56,492.69,496.56,491.91,34.42,0.59
2013-08-05 00:00:00.000,493.66,494.38,496.74,492.75,29.58,-0.2
2013-08-02 00:00:00.000,494.66,493.33,495.71,493.02,26.27,0.45
2013-08-01 00:00:00.000,492.43,490.9,494.31,489.57,31.5,0.12
2013-07-31 00:00:00.000,491.85,488.1,493.1,487.1,41.62,0.68
2013-07-30 00:00:00.000,488.54,485.78,490.36,485.74,30.66,0.59
2013-07-29 00:00:00.000,485.69,493.81,494.36,485.56,32.83,-1.67
2013-07-26 00:00:00.000,493.93,493.5,495.16,487.92,43.41,0.44
2013-07-25 00:00:00.000,491.78,493.75,495.85,491.71,42.25,-0.49
2013-07-24 00:00:00.000,494.18,503.67,504.27,493.36,60.42,-2.0
2013-07-23 00:00:00.000,504.29,506.16,508.64,504.22,53.03,-0.37
2013-07-22 00:00:00.000,506.16,505.11,507.71,501.63,54.39,0.48
2013-07-19 00:00:00.000,503.76,499.64,505.38,499.28,48.11,1.39
2013-07-18 00:00:00.000,496.84,495.68,500.51,494.23,53.15,-0.13
2013-07-17 00:00:00.000,497.5,496.38,498.42,493.37,42.12,0.26
2013-07-16 00:00:00.000,496.22,494.66,497.83,493.74,42.32,0.43
2013-07-15 00:00:00.000,494.1,496.12,498.32,492.95,43.48,0.02
2013-07-12 00:00:00.000,493.99,485.14,493.99,485.13,51.91,1.97
2013-07-11 00:00:00.000,484.47,484.38,485.44,482.11,35.04,0.01
2013-07-10 00:00:00.000,484.43,487.81,489.83,484.43,32.64,-0.22
2013-07-09 00:00:00.000,485.5,483.96,485.5,481.14,29.84,0.57
2013-07-08 00:00:00.000,482.77,485.24,485.95,480.58,40.65,-0.6
2013-07-05 00:00:00.000,485.66,488.06,489.99,485.22,38.32,-0.32
2013-07-04 00:00:00.000,487.22,489.23,490.65,486.49,39.43,-0.03
2013-07-03 00:00:00.000,487.35,489.84,492.93,487.11,45.91,-0.51
2013-07-02 00:00:00.000,489.84,480.72,490.14,480.72,37.84,2.04
2013-07-01 00:00:00.000,480.04,478.98,482.03,475.26,35.06,-0.23
2013-06-28 00:00:00.000,481.13,484.84,485.94,479.94,62.41,-0.38
2013-06-27 00:00:00.000,482.95,476.33,482.95,475.0,46.02,1.99
2013-06-26 00:00:00.000,473.53,473.26,476.47,466.41,66.68,0.11
2013-06-25 00:00:00.000,473.02,487.04,488.55,466.78,86.82,-3.41
2013-06-24 00:00:00.000,489.74,500.44,501.14,487.41,58.31,-1.82
2013-06-21 00:00:00.000,498.84,497.3,501.25,495.23,94.15,-0.13
2013-06-20 00:00:00.000,499.51,502.22,503.75,498.55,49.47,-0.77
2013-06-19 00:00:00.000,503.37,501.58,504.11,500.61,43.06,0.9
2013-06-18 00:00:00.000,498.88,497.06,500.54,495.5,55.77,0.07
2013-06-17 00:00:00.000,498.52,510.52,511.23,498.31,75.81,-2.06
2013-06-14 00:00:00.000,509.03,517.14,518.0,509.03,60.67,-1.18
2013-06-13 00:00:00.000,515.09,518.28,519.54,510.07,62.54,-0.61
2013-06-12 00:00:00.000,518.24,521.21,524.91,518.24,70.56,-0.71
2013-06-11 00:00:00.000,521.95,525.2,525.68,520.94,68.05,-0.5
2013-06-10 00:00:00.000,524.56,530.97,533.15,524.56,94.17,-0.65
2013-06-07 00:00:00.000,527.97,523.21,527.97,523.19,74.55,1.36
2013-06-06 00:00:00.000,520.9,513.43,521.28,513.16,72.25,1.22
2013-06-05 00:00:00.000,514.64,512.37,514.64,508.86,56.29,0.77
2013-06-04 00:00:00.000,510.69,517.03,521.96,510.69,78.93,-1.23
2013-06-03 00:00:00.000,517.03,518.3,521.35,516.64,75.93,-0.26
2013-05-31 00:00:00.000,518.39,526.58,526.58,518.39,150.13,-0.59
2013-05-30 00:00:00.000,521.45,517.18,521.45,513.68,75.59,1.23
2013-05-29 00:00:00.000,515.09,517.91,520.36,511.31,99.72,-0.24
2013-05-28 00:00:00.000,516.33,515.62,517.97,512.81,87.43,0.77
2013-05-27 00:00:00.000,512.41,504.38,516.08,504.38,93.33,2.43
2013-05-24 00:00:00.000,500.24,498.77,503.6,495.96,62.52,0.41
2013-05-23 00:00:00.000,498.22,501.15,506.58,498.22,80.02,-0.8
